episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
0.9287925705298017,-1.677264983716109,0.0064760646298801855,6.021084337349397,664,2,4000,0,4000,False,664,1,f4a48_00000,46e1ad66fa4044dda15201da341918f8,2022-04-09_17-49-30,1649551770,18.633828163146973,18.633828163146973,31660,Users-MacBook-Pro.local,127.0.0.1,18.633828163146973,0,1,"[-0.01820293028016451, -0.36508593941294576, 0.08355713404789578, 0.03687381834885928, 0.062457241233326855, 0.1368912965678981, -0.009100384529969752, 0.00308952951535435, -0.052740588443755954, 0.0, -0.040502947492715435, 0.31604677326807495, -0.22801199905271297, 0.04719526655867501, -0.012463957525410407, 0.04509443708613503, -0.041227764450602056, 0.1420223766451234, 0.10918328112553555, 0.3786708780886494, 0.0031690966681430233, -0.07897902167985915, 0.09062882951296203, -0.04510679254674521, -0.08476177805369911, -0.055672190704358915, 0.02406095153657528, 0.00012458017528693688, 0.030523186881104003, -0.10862502808006713, -0.0644984395040793, -0.10935324574621319, -0.08718433307794982, -0.21903449230764593, -0.04930609981226297, 0.03093041572457267, 0.03821200648581602, -0.012383218112488326, -0.13335415965952668, 0.09241770650433301, 0.023700560630213197, 0.019119686299351457, 0.014714807221172244, 0.06295056721568049, -0.04046495807861206, 0.14392529409607002, -0.01823557919968799, 0.03255354153666179, 0.05400484712975162, 0.13719828896233688, -0.11438540115003004, -0.030973808247658496, -0.11423293515779864, -0.04336295264687484, 0.066031828015789, -0.07831489956373616, -0.05327433840219831, 0.09065316615022301, 0.12306933478825055, 0.06858853783855423, 0.15416750362168274, -0.008696797379470489, 0.0638672412370811, 0.004717148728450304, -0.05523708734307409, 0.06451945167498252, -0.26335388038601915, 0.057936402147773514, -0.044647761865690416, 0.1619828703219861, -0.07866830078436804, -0.012429771858302185, -0.10485402254936105, 0.048962976984423534, -0.09904771208444352, 0.03919404739789467, 0.0, -0.0633615436125834, 0.04356568962463614, 0.015579797256748407, 0.1391604799325208, 0.17753505630809796, -0.0030561028535935897, 0.058959926606938495, -0.009338102147271599, -0.22674125508151954, 0.0030784121259008757, -0.0355077811214799, 0.08460384942652333, 0.09390170899914452, -0.034098333381182844, -0.509160816890708, -0.024750069554546617, 0.1671426240312801, 0.10189624586783852, -0.025839402307370474, 0.03156145071652183, -0.28034463756957395, 0.6355821006392204, -0.035476883984253416, 0.2927354398092663, -0.04353861119749114, 0.079614430066699, -0.12410957585432536, 0.04162776178646688, -0.030661125888864493, 0.03899274957129828, 0.00317552141320121, 0.11889302918528522, -0.134060819131121, 0.02882031399005225, -0.15208536818377416, 0.06386364505168718, -0.23823713869999263, 0.06971956724560746, 0.11825389506114892, 0.9287925705298017, -0.0763012587458034, -0.04608369978619242, -0.15385676125997394, -0.0777143397027169, 0.13858759254240516, 0.015351044816469539, -0.08458228572202353, 0.01973649846377379, 0.13849987977192502, -0.12216018111833593, -0.06546187522867841, -0.07705814885301532, -0.04117206266960327, -0.08878873166290324, 0.04264817938812726, 0.1233302273143222, 0.003224534966728143, -0.04880569600940188, 0.07465885792328208, 0.03391991797141447, -0.225203008244923, 0.0029095721848504397, 0.04309975756751072, -0.030874402610281404, 0.4514237435733093, 0.03088951361390757, -0.13162844933323203, -0.10982082450459174, 0.04184484715192838, -0.03658415790428471, 0.18005063257204856, -0.08383877454876121, 0.15365375232127, -0.04816992732672443, -0.09115730380504505, -0.05423604098833135, -0.05094940177738927, 0.024353877963712023, 0.02068461193365234, 0.043458009497343575, -0.1670172514147361, 0.10970043936580076, 0.19890320969698783, -0.15279431672461374, 0.015626931564283186, 0.07832620692000969, -0.12495809267718538, -0.018242074403618247, -0.21323100392138805, -0.22955014749692637, 0.11741030628806826, -0.03645161935761365, -0.06232207903581477, 0.03224569520401399, -0.11757447863436354, -0.32136015263224404, -0.012716464195361432, 0.07062136536042374, -0.10347778462267421, 0.03345901401012874, 0.14220438447769546, -0.06257580505415472, 0.08831323549989278, 0.13399941357076228, 0.049922844018746027, 0.1699116923205457, 0.17596273866420375, 0.009169825533417164, 0.11108784224558299, 0.017647978356227778, 0.1161185527778219, -0.05488418971946185, 0.01927880449705821, -0.06681617469470602, 0.047023517849631435, 0.03814272853193135, 0.08115715116121525, -0.03068877321817931, 0.17050556964782748, -0.09091561056115971, 0.24072981599939647, -0.1265224827901923, -0.06109777731289068, 0.272846989535358, 0.04733085868698916, -0.08170769166830905, -0.40564977247031786, -0.004852351211648287, 0.04826834633466781, 0.039369465641270196, 0.05910885931145193, -0.10187129412739804, 0.09730265061396182, -0.25396247603330924, -0.17979934669011266, -0.07261803973386272, -0.07281965262156964, 0.033824637676438396, 0.30296433274183965, -0.16440911870302388, 0.07337361171059209, -0.013036749759798294, 0.15119891063886115, -0.0413064815241726, 0.048810649226394, -0.018089001623855516, 0.017109560671590973, -0.015129341384223505, -0.17736266374208665, -0.0435770331270402, -0.02249111243501911, -0.007352548000261194, -0.056118700299290225, 0.046739449729904514, -0.1561620729344182, 0.01847871978891691, -0.1490647894225705, 0.07399339146378914, 0.020409449399205748, -0.06551394665459398, 0.14984771662801544, -0.033950906450208596, -0.02451730710741895, 0.002956831717160213, 0.09901317678866484, -0.044276469398985, -0.04623694899473785, -0.04672730888295451, -0.191783474419005, 0.02319190826867157, -0.017695951669260968, -0.05488007429949038, -0.014589969295009109, -0.06700215365780249, -0.01552012612364706, -0.006492469497798581, -0.09063668364990285, -0.09235221247366754, -0.09252381329355464, 0.10430730457737791, 0.14565952638102564, 0.038062466866017886, -0.022171733390519144, -0.04067864829224721, 0.33222591362125353, -0.0029415399821708377, 0.20438108484004402, 0.03110071257023117, -0.00607104095287081, 0.11193700683207464, 0.03505016867744182, 0.005418628834252814, 0.0064779506193213265, -0.12573235946846673, -0.013149822210001272, -0.04244097154711968, 0.053091452753117885, 0.01632969213856139, 0.0014565314383485628, 0.042404498878767516, 0.10929593570357943, 0.08351723470723105, -0.11523888457941611, 0.04507755890956755, -0.11666123807805295, -0.10582225654218735, -0.08836607931508311, -0.12196609349610643, 0.023811784445104678, -0.21596545235458287, 0.8564743880067116, 0.04215190622843812, 0.10905642003247173, -0.024656206348838694, -0.00437610697794355, 0.21942032107651332, -0.07073778455600754, -0.013721722546911064, -0.008588647868745802, -0.015106658928398797, 0.03561219205777677, 0.10494724066518746, -0.03136135628554193, -0.09687333893748651, 0.03056025455480116, -0.02449451419713755, 0.07167954926449172, 0.018375788142543925, -0.07702363415796887, 0.002990757140763911, -0.16283863645459862, -0.1188155830265214, 0.11234199713370252, 0.19088655337526905, 0.11478566438971605, -0.0029993621902923984, 0.07137103074086326, -0.057076899864927366, 0.054438709868409596, -0.0445810400308333, 0.010057540288632705, 0.24781391505837025, -0.05332800496948842, 0.15313935681469104, 0.02339011462946239, -0.083662663620232, -0.027821020276741493, 0.029758616742447952, 0.01459199348585738, -0.052642587752693704, 0.10120491133434051, 0.09747558943191681, 0.2280007495912617, 0.1180833624350841, 0.030253088514142767, -0.21223172108003618, -0.15665651926199953, 0.3268055847112983, 0.07404968023090319, -0.13784982950426627, 0.1473609984886104, -0.08745739578428502, -0.05067438004928704, -0.025371641220572894, 0.012971049944288104, 0.045598956963421866, -0.130646591955752, 0.23794120579019307, 0.25838631131601675, -0.15941211699791458, -0.047977837947854596, 0.017310151722038647, 0.03263128395123438, 0.13114695194931247, -0.038837542544423176, 0.7174201547927472, -0.009260600741112235, 0.30105688496566696, -0.2354737789199146, 0.2025612507218999, -0.15865158078850472, 0.0409505175798186, -0.006338951087714317, -0.18548351144542785, -0.023640312314265888, 0.08263765836049597, 0.0645654402777307, -0.07748193640689793, 0.22571926403974762, 0.18726713753478563, 0.020326730449493624, -0.0025928264580477034, 0.1302716888242461, -0.16075840081535286, -0.06356270490162075, 0.020381720930140457, -0.14455295082776987, -0.012429771858302185, -0.14759116837986808, 0.00661503742788172, -0.04282562806894319, -0.19621165741091628, -0.035265626976743736, 0.04002839597014862, 0.07104147869454458, -0.06853075097776884, 0.13213814402315283, -0.00032010079572541983, 0.045694004705465474, 0.025959300989342182, 0.03618642787073245, -0.10157849114946771, -0.051352713489905, -0.0012585548218702058, -0.3617391052602281, 0.004411965279094154, 0.003157891813820868, 0.04663948247511929, -0.01453473652853754, -0.10888697120615687, 0.0031617952394258353, -0.012071519626821736, -0.024542902289059754, 0.48011130582854555, -0.04413276800662169, 0.1670238722095152, -0.0342814409872938, -0.23248142914220615, -0.052163131631821624, 0.05186636109790754, -0.10977259359190583, -0.002805247759785079, -0.2325813033174473, -0.3657497096413387, -0.08815229375181977, -0.08742664877091633, -0.03444600380769769, -0.4285740766652557, 0.1582511489514049, 0.08486411140433692, -0.09023186584334875, 0.05626175058652816, 0.14698350611923594, 0.0, -0.09802086057578707, -0.10463488308281033, 0.05122018091251457, -0.02349677772204295, -0.06546298158977004, -0.10386981964380926, 0.11242635036894377, 0.022093402255829453, 0.06532333190347739, 0.11957657406238553, 0.44091478773122805, 0.0702466357135334, -0.027945701510467824, -0.0893838128481872, 0.049599244047238145, -5.809130954048669e-09, 0.03426933648469355, -0.0724108995570627, -0.23105833101416673, -0.11998731183440192, 0.23416399176425795, -0.2524284678285582, 0.035696038898813676, -0.06465583229838812, 0.11201550098001167, 0.05018229823042786, -0.06853075097776884, 0.04037097809304058, -0.05604850457756605, -0.0743273334355199, 0.0188168585433246, 0.02630499985807333, 0.32751940849311545, 0.02377753588196363, -0.04658774438036639, 0.02902470027725812, -0.03247881432915101, 0.03118888194397762, -0.05940441438249122, -0.11933856344725768, 0.1280243800956371, 0.013615880037010086, -0.024884606373176688, 0.10555793052493545, -0.03946597803817786, 0.06688275064588023, 0.10599381116602746, -0.005867215505961365, 0.14091856920372958, 0.1662490460338617, -0.04753009328576363, 0.0030999586670077406, -0.36495101168784183, -0.10138469977922782, -0.025063555281157335, -0.04242520606938527, 0.038405381733475075, 0.034787320709595004, 0.15977112904153046, 0.046850072184567715, -0.05672609326623501, 0.06349484550254303, 0.3275058084349025, 0.04081548148998637, 0.03502893131608342, -0.023509289953937973, 0.21545728569035694, -0.09596711075638975, -0.2784818184383364, 0.1318318799882312, 0.03209071575037692, 0.0615314333799466, 0.040661171106703975, -0.07145118304376918, -0.033476743330984604, -1.677264983716109, -0.1257468872287837, 0.07505323477738912, -0.08862108685560033, 0.004529733048674878, 0.00730128158450416, -0.2328639323142978, 0.08078838119617293, 0.0261835349696371, -0.030421814277881154, 0.26392004661908164, -0.1451372019432795, -0.0674534655756176, 0.10729851899653475, 0.006277955626843301, -0.1337997092321186, -0.17886656715021543, 1.077804512306102e-09, 0.07995212388922646, 0.03959941491527008, -0.18926416796100076, 0.11763331431924318, 0.11160991712342305, 0.06692246142454561, 0.1344834744690271, -0.045485885753226984, 0.10045508506566492, 0.004393460186014053, 0.28183181455035955, 0.028927342803053424, 0.0029285277346247085, -0.03414838741120363, -0.10723277381307073, -0.19894285900265984, -0.039342889687687954, 0.03890869070191094, 0.6110764834661664, -0.06686429470387223, 0.06855755877226422, 0.07391278360511233, -0.0029121855837588306, 0.23950077265246783, 0.0568380519980094, 0.021726142951505878, -0.06999274750637552, -0.23481978992321295, -0.024420310759654118, 0.15831015382614666, -0.10564513979286483, -0.003054972757932095, -0.04278324440158965, 0.06296997798522774, -0.030797637128099353, -0.07890220486157506, -0.009314655911252245, -0.05556748922046495, 0.07073315397150282, -0.24257970241686744, -0.05192503176663088, -0.05580825797543154, -0.07012653719026263, -0.016804227685029982, -0.015234302580291459, -0.013276095513914399, 0.027779759782031732, 0.18041797093633072, -0.11057074435345537, -0.010640345966372866, 0.41741035347138133, -0.023428087274413034, -0.09273945607747303, 0.06896102315725461, 0.011757884951890674, 0.15395931784172312, -0.2495497701898053, 0.03238809272136933, -0.09712920173142736, 0.06975964258313372, 0.09584650268082973, -0.026606653280603076, 0.031543922096433086, -0.07375705082578454, 0.31043467870146557, 0.038186102596138305, 0.006103701979398579, 0.0047118665636669554, 0.14057053916939344, -0.09512229547538054, 0.10600851957851543, 0.4087151106429654, 0.07545538601230195, -0.03372649838353503, 0.04829130711089258, 0.22142216829463823, 0.1925028597523748, 0.136178657540309, 0.046680533118270695, 0.04300101713771154, 0.075477781082256, 0.014610759520083949, 0.007263721839179116, -0.06598269444726412, -0.20660121371730567, 0.04074877248054776, 0.020356290545042732, 0.02645550323863155, -0.0469907961744509, 0.0008831425745370325, 0.018252516535466334, 0.06515912389987166, -0.13374771085846726, 0.011808777021315997, 0.038084298403284755, -0.15878735609015093, 0.03435741338553289, 1.3429613909821114e-05, 0.0003451580665170262, -0.04489651769581382, 0.31727151103650986, -0.03636273871040485, -0.005813479501104446, -0.07972133899335487, 0.027885102111069315, -0.05177164925238564, -0.10933884433702579, 0.01571420596551132, 0.049378135605882, 0.006033800063920403, 1.364494108813119e-05, 0.06132042606942223, -0.020023531948132334, 4.089054927991498e-06, 0.07783062561855791, -0.05302748007053326, -0.1150080421010502, 0.061608169355342746, 0.10899912564596992, -0.12095198282373598, -0.012799867746804416, -0.3018571085261268, 0.2890404777396771, -0.05876194937504131, -0.5524185842800011, 0.01828850184322217, -0.03499980143562009, 0.14412098667594408, 0.04547692111798174, 0.09043587110841855, 0.1896452217255984, 0.09060056281171569, -0.13626162582576207, 0.28100774666539596, -0.00886436194880158, -0.016016983140676455, 0.36137975348113915, 0.0945308784171317, -0.02467955561202828, 0.17360900852847472, -0.061689402778875024, -0.0438147587567328, 0.10072695518446029, -0.05379766994488833, 0.06953196713908039, 0.143814439913581, 0.15732911865780075, -0.06587877130801445, -0.06933881160118283, -0.244760657129528]","[13, 14, 5, 3, 10, 6, 5, 2, 2, 5, 2, 8, 10, 10, 10, 7, 4, 7, 6, 8, 3, 11, 2, 2, 6, 11, 4, 5, 3, 4, 3, 6, 7, 3, 7, 9, 4, 3, 8, 4, 11, 4, 14, 2, 6, 4, 10, 4, 15, 6, 5, 3, 6, 6, 2, 6, 4, 3, 3, 5, 6, 16, 5, 5, 5, 2, 4, 3, 2, 6, 3, 3, 3, 8, 5, 2, 2, 4, 6, 3, 6, 13, 5, 7, 8, 5, 3, 2, 3, 4, 9, 3, 10, 5, 4, 7, 7, 10, 14, 3, 10, 5, 7, 8, 2, 5, 4, 7, 7, 6, 8, 11, 2, 13, 14, 4, 4, 5, 3, 7, 2, 5, 4, 6, 5, 6, 8, 3, 5, 4, 3, 6, 4, 4, 5, 2, 6, 2, 9, 2, 6, 9, 5, 6, 9, 3, 4, 8, 3, 6, 4, 2, 5, 12, 10, 8, 6, 7, 7, 3, 3, 3, 15, 16, 3, 6, 6, 5, 8, 6, 2, 10, 10, 3, 7, 6, 6, 10, 8, 6, 13, 9, 5, 8, 5, 5, 5, 4, 8, 4, 4, 10, 2, 17, 8, 6, 13, 9, 4, 6, 3, 3, 7, 7, 4, 2, 2, 4, 2, 8, 5, 22, 4, 4, 6, 4, 8, 14, 7, 4, 3, 2, 9, 4, 9, 3, 5, 4, 2, 4, 6, 2, 4, 4, 5, 7, 4, 9, 8, 9, 4, 7, 10, 11, 2, 4, 3, 5, 11, 3, 3, 16, 4, 5, 6, 12, 3, 9, 8, 2, 3, 9, 3, 5, 21, 9, 4, 3, 9, 7, 3, 4, 4, 3, 6, 3, 11, 5, 3, 6, 9, 9, 3, 7, 2, 7, 9, 5, 6, 13, 7, 7, 3, 2, 2, 8, 2, 3, 6, 6, 12, 3, 7, 5, 5, 2, 5, 6, 3, 5, 12, 11, 4, 8, 9, 6, 3, 7, 8, 10, 3, 8, 3, 5, 5, 3, 3, 10, 6, 13, 5, 3, 4, 6, 4, 14, 3, 13, 2, 14, 5, 4, 9, 3, 8, 10, 6, 11, 3, 5, 4, 5, 12, 13, 4, 9, 5, 12, 2, 3, 5, 3, 15, 9, 6, 7, 19, 2, 10, 5, 17, 3, 3, 4, 7, 4, 7, 2, 3, 6, 5, 3, 5, 6, 4, 7, 2, 3, 5, 4, 2, 9, 3, 8, 10, 5, 6, 3, 6, 6, 3, 5, 14, 6, 5, 5, 13, 5, 6, 6, 7, 9, 5, 7, 2, 4, 5, 6, 4, 11, 2, 4, 10, 9, 3, 7, 4, 2, 2, 4, 3, 5, 2, 10, 3, 9, 3, 7, 8, 12, 19, 7, 6, 2, 9, 5, 7, 3, 2, 5, 2, 5, 2, 9, 3, 2, 3, 8, 8, 3, 4, 8, 4, 8, 2, 2, 3, 2, 2, 5, 10, 7, 6, 12, 8, 5, 13, 3, 5, 17, 6, 2, 2, 11, 6, 3, 5, 5, 2, 21, 4, 6, 4, 7, 4, 5, 4, 6, 2, 4, 2, 7, 6, 11, 8, 5, 7, 8, 7, 6, 16, 13, 3, 3, 8, 3, 7, 8, 4, 6, 2, 2, 3, 3, 5, 9, 3, 5, 6, 10, 15, 7, 7, 11, 2, 3, 2, 6, 10, 6, 4, 3, 9, 4, 6, 2, 5, 4, 6, 4, 5, 7, 4, 6, 4, 12, 5, 4, 14, 5, 4, 12, 4, 3, 8, 7, 10, 5, 2, 4, 4, 3, 6, 4, 11, 2, 7, 3, 5, 5, 2, 11, 14, 4, 3, 8, 7, 2, 6, 3, 11, 6, 2, 14, 5, 3, 10, 5, 5, 6, 7, 2, 3, 7, 5, 6, 14, 2, 6, 7, 4, 9, 4, 9, 4, 4, 2, 2, 12, 6, 3, 4, 3, 3, 5, 7, 6, 4, 5, 6, 3, 3, 10, 3, 8, 8, 10, 4, 18, 5, 5, 11, 4, 3, 2, 13, 4, 2, 5, 3, 8, 6, 4, 6, 2, 7, 5, 10, 2, 9, 15, 4, 13, 6]",0.602408089320818,1.767624264535518,0.1234781259539603,0.1562371485117732,0.0,6099.51,655.79,0.789,5070177.093,12836.524,311.611,4.198,4000,4000,4000,4000,44.762962962962966,68.26666666666668,0.20000000298023224,0.003000000026077032,-0.07225323,-0.0911658,0.01711788,-0.0059544416,0.0089734355,1.0896527,0.0
